timestamp,X-coordinate,Y-coordinate,Going to ID,Speed,power consumption,Cumulative energy consumption,current consuption,Heading,Target reached,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,Target reached2,Current segment,Position confidence,Battery value,Safety - Circuit Opened,Safety - Front Emergency Stops Active,Safety - Front Emergency Bumper Active,CR collision detected,Safety - Front Scanner Protective Zone Active,Safety - Front Scanner Warning Zone Active
09:00.5,-3.095909,8.514541,2,0.08721192,278,171863,6319,0.6683003,0,-82,256,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.5,-3.095909,8.514541,2,0.08721192,278,171863,6319,0.6683003,0,-82,256,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.5,-3.095909,8.514541,2,0.08721192,278,171863,6319,0.6683003,0,-82,256,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.6,-3.095909,8.514541,2,0.08721192,278,171863,6319,0.6683003,0,-82,256,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.6,-3.095909,8.514541,2,0.08721192,278,171863,6319,0.6683003,0,-82,256,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.6,-3.095909,8.514541,2,0.08721192,278,171863,6319,0.6683003,0,-82,256,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.7,-3.095909,8.514541,2,0.08721192,278,171863,6319,0.6683003,0,-82,256,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.7,-3.095909,8.514541,2,0.08721192,278,171863,6319,0.6683003,0,-82,256,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.7,-3.095909,8.514541,2,0.08721192,278,171863,6319,0.6683003,0,-82,256,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.8,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.8,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.8,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.8,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.9,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.9,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:00.9,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.0,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.0,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.0,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.1,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.1,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.1,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.2,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.2,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.2,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.3,-3.057548,8.532005,2,0.07827801,285,171903.4,6468,0.3970028,0,-92,248,0,276,87,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.3,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.3,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.4,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.4,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.4,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.4,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.5,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.5,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.5,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.6,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.6,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.6,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.7,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.7,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.7,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.7,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.8,-3.025863,8.534285,2,0.08976445,277,171946.2,6298,0.1366315,0,-75,254,0,276,81,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.8,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.8,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.9,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.9,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:01.9,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.0,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.0,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.0,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.1,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.1,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.1,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.2,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.2,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.2,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.3,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.3,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.3,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.3,-2.923831,8.543688,2,0.1654899,291,171987.8,6610,0.003126561,0,286,45,0,276,94,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.4,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.4,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.4,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.5,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.5,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.5,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.6,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.6,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.6,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.7,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.7,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.7,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.8,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.8,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.8,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.9,-2.84408,8.551777,2,0.1599594,279,172029.7,6331,0.2073559,0,299,20,0,276,97,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.9,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.9,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:02.9,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.0,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.0,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.0,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.1,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.1,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.1,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.2,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.2,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.2,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.3,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.3,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.3,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.4,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.4,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.4,-2.76813,8.585148,2,0.1497492,287,172072.2,6521,0.4421839,0,299,0,0,276,96,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.4,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.5,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.5,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.5,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.6,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.6,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.6,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.7,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.7,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.7,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.7,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.8,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.8,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.8,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.9,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.9,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:03.9,-2.719427,8.621411,2,0.1420916,278,172113.9,6321,0.6894168,0,299,-15,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.0,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.0,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.0,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.1,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.1,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.1,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.2,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.2,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.2,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.3,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.3,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.3,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.3,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.4,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.4,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.4,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.5,-2.668044,8.684199,2,0.1497492,287,172155.7,6519,1.064556,0,299,0,0,276,91,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.5,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.5,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.6,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.6,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.6,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.7,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.7,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.7,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.8,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.8,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.8,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.9,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.9,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.9,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:04.9,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.0,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.0,-2.652352,8.748199,2,0.1663408,279,172198,6344,1.296017,0,299,33,0,276,90,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.0,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.1,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.1,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.1,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.2,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.2,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.2,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.3,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.3,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.3,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.4,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.4,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.4,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.5,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.5,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
09:05.5,-2.64411,8.827823,2,0.1918662,291,172241.2,6617,1.502977,0,299,84,0,276,90,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
